x,y,time
790.429,74.0335,843733849729
791.23,74.6035,843733879785
792.003,75.0012,843733909947
787.72,72.7827,843733940206
781.803,70.3103,843733970304
773.233,65.7452,843734000650
762.505,61.2892,843734030987
754.23,59.9016,843734061052
749.471,59.6477,843734091301
774.693,84.6971,843734121454
839.218,176.016,843734151782
894.339,255.017,843734182146
924.697,302.318,843734212395
936.869,323.497,843734242741
943.516,332.023,843734272917
945.9,351.125,843734303162
902.765,519.293,843734333398
860.308,657.108,843734363564
841.975,715.998,843734393828
834.409,733.144,843734424082
835.806,733.003,843734454229
838.891,732.362,843734484474
838.378,733.274,843734514650
837.226,733.272,843734544904
846.133,725.792,843734575070
854.572,716.693,843734605333
858.916,713.024,843734635473
862.795,711.134,843734665640
866.044,709.151,843734695876
868.708,707.13,843734726129
871.081,706.141,843734756286
872.862,705.723,843734786559
874.624,704.451,843734816822
876.187,703.038,843734846980
877.355,701.854,843734877215
885.52,705.459,843734907391
902.455,716.401,843734937635
920.98,731.419,843734967862
937.208,741.398,843734998020
949.888,747.047,843735028274
957.409,752.843,843735058422
963.989,756.237,843735088694
968.749,757.053,843735118833
971.297,755.852,843735148990
973.999,756.005,843735179235
975.722,756.408,843735209489
947.963,753.709,843735239647
816.543,732.33,843735269873
687.06,716.482,843735300095
605.011,707.646,843735330312
560.806,703.074,843735360539
539.022,700.314,843735390669
528.138,700.825,843735420923
523.265,700.874,843735451098
521.446,701.152,843735481343
523.706,698.383,843735511501
562.206,658.965,843735541727
607.756,598.158,843735571884
641.613,551.617,843735602051
660.202,527.543,843735632305
672.377,513.33,843735662550
681.077,504.953,843735692767
684.799,502.258,843735722925
687.957,500.62,843735753081
689.993,500.176,843735783335
691.177,500.225,843735813589
691.936,500.487,843735843821
697.711,501.507,843735873978
703.5,502.266,843735904135
707.464,503.234,843735934362
710.35,504.114,843735964625
712.626,503.745,843735994792
714.811,503.402,843736025046
716.957,504.181,843736055267
718.517,504.432,843736085434
720.234,504.426,843736115698
720.987,503.931,843736145863
721.433,503.638,843736176021
721.75,503.321,843736206266
722.21,503.834,843736236529
719.445,498.713,843736266686
708.281,481.375,843736296853
695.687,462.384,843736327089
685.702,447.524,843736357247
679.86,437.474,843736387409
676.638,429.413,843736417657
672.179,422.81,843736447810
668.696,416.996,843736478060
666.794,414.351,843736508204
664.625,413.297,843736538452
664.454,412.956,843736568596
665.309,412.31,843736598653
662.49,405.801,843736628999
657.744,394.722,843736659083
653.423,385.981,843736689341
650.281,380.849,843736719668
648.109,379.563,843736749725
646.277,379.449,843736780080
645.101,378.39,843736810301
644.408,376.347,843736840445
643.838,374.32,843736870589
642.95,372.427,843736900820
641.843,370.454,843736930982
640.852,368.695,843736961241
640.13,368.449,843736991490
639.786,368.766,843737021781
639.799,369.126,843737052053
639.418,368.944,843737082211
638.851,369.024,843737112373
638.328,368.915,843737142719
638.4,367.83,843737172774
638.746,366.547,843737202927
638.46,365.979,843737233177
638.292,366.209,843737263514
638.299,366.862,843737293570
638.524,367.414,843737323907
638.265,367.648,843737354101
632.814,374.845,843737384235
621.161,393.531,843737414590
608.01,414.067,843737444853
598.293,428.553,843737474910
593.032,437.725,843737505256
590.304,445.221,843737535487
586.213,451.096,843737565654
583.68,455.66,843737595908
582.734,459.082,843737625973
582.527,460.156,843737656319
582.065,461.995,843737686545
589.335,474.765,843737716726
599.179,491.87,843737746902
606.429,506.363,843737777165
610.993,516.207,843737807322
613.233,523.669,843737837585
615.438,527.243,843737867784
622.377,545.782,843737897992
629.116,572.692,843737928168
632.858,594.642,843737958312
635.873,608.035,843737988616
638.324,615.101,843738018843
640.423,620.357,843738048991
641.463,623.535,843738079245
642.174,625.76,843738109457
641.718,626.796,843738139675
641.878,627.797,843738169832
641.432,628.299,843738200077
641.803,628.51,843738230299
642.466,629.129,843738260456
662.51,631.713,843738290701
716.619,634.095,843738320876
772.37,636.729,843738351043
814.398,639.412,843738381288
838.364,645.332,843738411542
853.048,649.287,843738441690
863.062,653.86,843738471925
869.333,657.287,843738502074
873.03,659.567,843738532241
875.257,662.272,843738562477
877.515,663.259,843738592721
879.116,663.582,843738622966
880.958,664.041,843738653133
882.06,664.565,843738683290
884.732,664.296,843738713534
889.843,638.746,843738743779
896.232,590.625,843738773919
903.948,556.713,843738804163
909.729,537.962,843738834311
912.133,525.857,843738864556
914.543,518.111,843738894810
916.588,514.666,843738925027
918.026,511.366,843738955194
918.128,508.517,843738985351
919.214,507.211,843739015605
920.634,506.372,843739045868
920.111,505.731,843739076086
919.432,504.018,843739106243
918.895,502.416,843739136497
919.065,502.305,843739166645
919.269,502.433,843739196908
918.204,500.968,843739227066
916.777,497.154,843739257329
915.349,491.351,843739287495
914.212,485.92,843739317731
912.554,481.743,843739347889
911.612,478.105,843739378143
912.22,475.376,843739408310
912.936,472.747,843739438573
913.275,470.092,843739468730
914.3,467.539,843739498984
915.48,461.999,843739529151
916.802,448.141,843739559308
917.332,429.478,843739589580
917.501,415.286,843739619728
917.873,403.463,843739649983
919.666,394.241,843739680140
921.317,387.841,843739710404
921.982,381.454,843739740657
922.326,376.408,843739770814
921.948,374.667,843739801068
920.599,372.921,843739831235
919.866,371.386,843739861383
919.676,369.856,843739891646
919.395,368.857,843739921900
919.407,368.012,843739952058
918.655,367.518,843739982206
918.289,367.975,843740012460
917.93,368.59,843740042715
917.876,369.055,843740072844
918.376,368.935,843740103107
918.711,368.558,843740133256
918.706,368.31,843740163422
918.676,368.177,843740193685
918.945,368.565,843740223957
919.137,368.834,843740254115
919.594,369.181,843740284378
919.369,369.915,843740314527
900.365,374.534,843740344781
860.696,384.796,843740374933
819.794,397.051,843740405182
790.215,405.549,843740435363
770.44,410.654,843740465613
740.192,413.79,843740495866
704.461,419.245,843740526023
677.494,424.258,843740556296
661.596,427.74,843740586550
651.479,429.769,843740616708
644.352,428.897,843740646865
640.466,426.979,843740677138
636.73,426.549,843740707295
634.143,425.96,843740737549
632.089,426.148,843740767706
629.882,426.043,843740797960
628.537,425.886,843740828214
626.447,425.964,843740858270
625.417,425.303,843740888607
625.115,424.49,843740918774
625.436,423.957,843740949009
625.872,423.509,843740979158
626.101,424.261,843741009412
625.643,426.258,843741039587
625.155,428.696,843741069841
625.094,431.524,843741099980
632.876,433.903,843741130234
683.058,435.212,843741160391
748.088,435.677,843741190627
800.26,435.851,843741220881
834.506,435.925,843741251108
856.182,433.399,843741281284
868.885,428.787,843741311431
862.742,423.366,843741341667
856.789,420.482,843741371912
853.282,419.408,843741402129
851.016,418.749,843741432337
849.942,418.721,843741462545
848.91,418.581,843741492744
847.778,418.567,843741522952
846.985,418.231,843741553138
846.11,417.6,843741583373
845.183,416.943,843741613539
844.371,416.197,843741643793
843.681,415.966,843741673951
842.817,415.882,843741704177
841.812,415.391,843741734343
840.815,415.032,843741764616
839.45,415.286,843741794824
838.102,416.232,843741824991
837.513,417.42,843741855245
837.033,418.498,843741885384
835.741,419.936,843741915647
834.69,421.606,843741945805
832.495,423.833,843741976068
798.408,481.423,843742006308
750.434,575.12,843742036488
720.433,637.208,843742066655
709.258,665.687,843742096918
703.06,677.187,843742127131
702.228,683.55,843742157339
700.702,688.188,843742187565
698.482,690.768,843742217764
697.192,690.677,843742247953
697.245,690.241,843742278102
697.382,689.895,843742308356
696.602,690.089,843742338559
696.151,690.437,843742368726
696.015,690.764,843742398980
696.384,690.942,843742429201
696.861,691.924,843742459359
696.652,691.858,843742489613
696.068,691.428,843742519834
695.73,691.379,843742550024
695.227,691.562,843742580182
695.231,690.94,843742610445
695.354,689.543,843742640602
695.124,686.634,843742670856
697.229,683.279,843742701064
697.708,681.323,843742731272
697.073,679.636,843742761489
697.323,678.068,843742791697
697.486,677.046,843742821905
697.068,675.695,843742852123
696.599,673.806,843742882331
697.828,672.579,843742912479
698.293,672.45,843742942733
697.457,672.218,843742972954
697.213,671.818,843743003153
697.016,671.807,843743033352
696.989,671.588,843743063542
697.151,670.945,843743093690
696.673,670.644,843743123963
678.514,665.513,843743154184
606.3,632.633,843743184383
533.938,592.498,843743214609
485.235,564.739,843743244799
460.742,548.617,843743274915
449.949,537.931,843743305178
450.892,524.919,843743335345
453.127,508.762,843743365516
453.831,497.343,843743395811
454.302,488.896,843743425890
455.02,483.542,843743456181
455.91,479.203,843743486435
456.562,477.538,843743516501
456.977,476.008,843743546838
456.521,473.706,843743576995
454.008,470.543,843743607051
449.762,463.823,843743637406
446.492,457.538,843743667670
443.685,452.331,843743697781
441.165,450.691,843743728072
439.925,450.758,843743758280
438.3,449.537,843743788423
437.59,455.277,843743818723
437.863,464.137,843743848812
437.828,478.577,843743879011
439.285,493.074,843743909127
440.642,505.811,843743939224
439.254,513.757,843743969543
439.54,520.872,843743999843
437.97,526.824,843744030115
436.391,531.51,843744060231
434.581,534.087,843744090297
434.711,536.137,843744120652
435.168,538.344,843744150745
435.359,541.017,843744181004
435.38,542.088,843744211359
435.741,541.276,843744241470
435.461,540.775,843744271779
434.853,540.477,843744302024
434.759,540.156,843744332241
434.498,540.401,843744362348
434.579,540.916,843744392657
434.653,541.223,843744422874
434.478,541.567,843744452981
434.275,542.181,843744483290
434.48,542.996,843744513457
434.536,543.903,843744543730
434.66,545.091,843744573951
434.623,545.951,843744604058
434.968,546.577,843744634340
435.267,547.214,843744664557
435.71,547.753,843744694664
436.132,547.887,843744724964
436.514,547.968,843744755162
443.55,553.425,843744785370
459.671,566.571,843744815597
477.602,580.827,843744845814
493.556,594.652,843744876022
504.897,602.336,843744906230
513.471,608.741,843744936438
520.169,613.713,843744966646
524.972,617.188,843744996863
527.831,619.89,843745027071
530.781,621.297,843745057279
533.215,622.915,843745087487
533.478,623.734,843745117695
533.419,623.583,843745147894
533.758,624.863,843745178111
534.493,626.509,843745208319
559.341,652.431,843745238509
601.5,702.559,843745268666
635.062,741.047,843745298920
656.031,764.142,843745329124
668.744,777.952,843745359281
676.406,787.314,843745389517
680.088,793.282,843745419655
682.373,796.187,843745449900
683.975,797.608,843745480021
684.055,798.843,843745510303
683.756,799.505,843745540459
683.229,800.234,843745570714
682.956,801.152,843745600862
699.903,797.706,843745631107
777.015,738.324,843745661283
869.467,649.408,843745691449
928.379,595.312,843745721589
955.706,571.364,843745751843
968.043,561.68,843745782106
974.505,554.936,843745812369
976.891,551.723,843745842614
978.671,552.147,843745872771
980.382,554.889,843745903016
980.249,556.225,843745933228
979.015,557.274,843745963446
979.402,557.19,843745993585
981.047,557.19,843746023830
988.192,540.384,843746053996
993.339,509.318,843746084154
996.989,485.237,843746114398
1000.28,474.228,843746144643
1001.05,466.858,843746174809
1001.58,462.189,843746205063
1001.96,458.132,843746235230
1003.31,455.049,843746265503
1003.11,453.19,843746295724
1003.77,451.973,843746325891
1004.22,453.125,843746356155
1000.29,448.994,843746386311
970.303,384.639,843746416478
939.874,294.741,843746446626
924.824,242.115,843746476784
919.854,221.405,843746506946
914.072,212.383,843746537098
909.597,206.736,843746567348
866.714,171.223,843746597413
797.998,114.213,843746627759
750.119,89.3204,843746657912
729.126,77.9281,843746687968
718.505,69.3993,843746718121
712.948,64.6549,843746748379
709.688,60.649,843746778725
705.792,59.8333,843746808773
704.44,61.3951,843746839119
703.257,63.8741,843746869369
701.801,64.3847,843746899521
700.991,64.1914,843746929665
701.058,62.6415,843746959730
701.746,61.5248,843746989989
682.906,62.4885,843747020044
646.981,64.2951,843747050399
612.712,64.4184,843747080746
583.06,65.6319,843747110889
562.366,65.1928,843747141121
549.48,63.5117,843747171457
541.992,62.1379,843747201610
538.025,62.9861,843747231860
535.615,62.4539,843747262004
533.778,63.2929,843747292068
532.194,63.5131,843747322327
531.34,63.3272,843747352655
530.711,64.5161,843747382808
530.29,65.3677,843747413163
530.056,64.9982,843747443218
530.407,64.5247,843747473468
530.722,64.1223,843747503534
530.266,63.8239,843747533862
550.579,81.4746,843747563926
614.596,152.912,843747594217
669.55,215.555,843747624370
700.499,250.036,843747654725
718.246,268.531,843747684887
729.001,277.507,843747715128
735.561,285.434,843747745299
736.366,287.982,843747775548
738.897,287.401,843747805866
740.134,283.747,843747835932
741.543,280.41,843747866067
742.128,279.458,843747896326
742.405,279.247,843747926478
742.722,279.127,843747956824
743.014,278.303,843747987055
742.791,277.5,843748017198
742.485,277.007,843748047448
742.377,276.799,843748077610
742.464,277.027,843748107868
742.63,276.91,843748138118
743.392,276.234,843748168280
744.843,275.983,843748198337
746.275,276.72,843748228683
747.806,277.246,843748258940
749.594,277.999,843748288988
751.651,279.375,843748319361
757.259,304.107,843748349726
765.815,355.528,843748380100
770.766,397.519,843748410344
772.408,422.347,843748440391
774.299,436.988,843748470650
773.357,443.028,843748500931
774.882,446.079,843748531098
753.103,445.038,843748561343
729.452,442.461,843748591597
713.762,441.261,843748621754
703.033,440.81,843748652008
694.103,439.939,843748682156
696.42,411.887,843748712313
709.381,347.882,843748742370
719.761,287.95,843748772734
723.982,249.346,843748802887
726.548,229.434,843748833119
727.535,215.977,843748863174
808.988,204.893,843748893327
871.282,200.92,843748923586
908.489,199.474,843748953932
929.462,200.069,843748983988
941.827,200.277,843749014334
948.524,194.76,843749044390
952.224,191.263,843749074736
948.66,197.621,843749104889
930.885,247.427,843749135226
876.329,482.676,843749165516
833.716,674.753,843749195780
813.245,743.425,843749226020
808.279,765.096,843749256178
808.471,774.111,843749286432
808.068,771.709,843749316588
804.455,768.817,843749346746
803.493,767.453,843749376991
804.207,766.06,843749407245
802.887,765.786,843749437402
802.993,766.119,843749467656
803.673,765.75,843749497832
803.426,764.857,843749528077
797.883,757.702,843749558216
787.664,745.459,843749588443
772.884,726.995,843749618650
756.99,710.457,843749648817
745.191,698.16,843749679071
737.775,690.504,843749709284
732.26,686.495,843749739473
728.56,684.958,843749769631
726.423,683.214,843749799894
724.656,681.411,843749830106
723.532,680.568,843749860342
725.25,672.382,843749890532
727.373,658.361,843749920739
729.625,642.121,843749950907
730.897,630.646,843749981160
732.738,623.116,843750011317
735.851,618.235,843750041590
736.547,616.538,843750071747
736.542,615.376,843750101904
736.682,616.297,843750132167
736.63,615.431,843750162307
735.939,612.997,843750192561
733.541,609.53,843750222815
730.912,605.092,843750253019
727.548,598.724,843750283273
724.037,593.392,843750313490
721.594,588.667,843750343647
719.62,584.565,843750373901
717.347,581.05,843750404058
715.693,577.912,843750434312
722.896,573.691,843750464470
732.604,570.067,843750494715
739.687,568.783,843750524945
744.592,567.692,843750555122
749.057,565.435,843750585376
753.124,563.339,843750615569
756.873,560.251,843750645727
759.588,558.923,843750675963
762.105,558.437,843750706166
764.411,557.472,843750736374
765.67,557.049,843750766564
766.462,556.503,843750796781
767.553,556.208,843750826920
768.388,556.322,843750857174
769.073,556.19,843750887340
769.701,555.977,843750917498
770.353,555.487,843750947780
771.334,554.948,843750978052
772.048,554.846,843751008273
772.673,554.804,843751038472
773.582,555.527,843751068648
774.339,555.824,843751098921
774.594,555.736,843751129133
774.903,555.929,843751159291
775.058,556.294,843751189545
771.709,554.63,843751219757
758.073,546.524,843751249947
739.636,535.031,843751280136
721.605,524.428,843751310335
706.653,514.848,843751340552
695.426,505.979,843751370760
648.099,525.227,843751400987
597.177,552.421,843751431176
558.554,576.083,843751461375
533.984,591.756,843751491533
519.893,600.133,843751521704
510.639,605.391,843751552008
504.994,607.109,843751582180
502.737,606.567,843751612388
501.977,605.741,843751642476
500.934,605.728,843751672767
499.319,605.28,843751702984
498.288,606.134,843751733201
497.759,607.643,843751763409
497.797,608.199,843751793635
497.955,608.612,843751823853
498.518,609.216,843751854061
498.981,610.12,843751884250
499.699,611.336,843751914458
499.833,612.623,843751944685
499.895,613.226,843751974801
508.999,614.422,843752005082
537.788,619.301,843752035318
574.316,625.171,843752065485
605.316,633.361,843752095721
624.273,639.207,843752125942
637.947,641.249,843752156168
647.955,642.365,843752186308
654.296,645.034,843752216446
658.15,646.49,843752246700
661.448,648.792,843752276982
663.459,650.842,843752307199
663.128,652.353,843752337357
662.944,652.96,843752367611
662.997,652.939,843752397749
663.122,653.42,843752427994
664.438,653.232,843752458202
672.143,652.935,843752488360
681.331,651.654,843752518517
689.851,650.221,843752548780
697.168,649.106,843752578929
702.37,648.478,843752609183
706.039,648.161,843752639437
708.434,647.437,843752669594
710.965,645.776,843752699847
713.76,644.586,843752730005
715.315,643.895,843752760154
717.647,642.347,843752790408
719.34,640.731,843752820671
720.491,639.52,843752850828
721.594,638.552,843752881082
722.871,638.033,843752911322
723.439,637.346,843752941489
724.019,637.631,843752971646
724.253,637.985,843753001900
724.427,638.443,843753032154
724.321,638.746,843753062312
723.665,639.562,843753092575
723.011,640.279,843753122732
722.741,640.959,843753152995
722.81,641.871,843753183153
722.815,642.835,843753213398
722.409,643.585,843753243638
722.026,643.508,843753273814
721.756,643.326,843753303971
721.667,643.15,843753334197
721.555,643.414,843753364451
721.446,643.865,843753394609
721.486,644.341,843753424863
721.396,643.407,843753455011
722.884,631.443,843753485274
726.138,605.122,843753515422
729.646,577.999,843753545580
732.25,556.998,843753575816
733.196,541.551,843753605982
734.101,531.664,843753636236
734.557,525.272,843753666517
727.692,512.694,843753696758
702.668,493.547,843753726897
680.791,474.351,843753757170
667.264,460.191,843753787373
658.692,451.879,843753817590
653.716,446.189,843753847729
650.84,442.052,843753877905
649.033,439.658,843753908159
648.636,439.958,843753938422
649.678,440.831,843753968580
650.699,441.316,843753998824
650.829,441.075,843754029055
650.14,440.866,843754059204
649.617,439.973,843754089467
649.58,439.047,843754119615
649.142,438.925,843754149878
648.733,439.386,843754180036
648.909,439.365,843754210290
649.052,439.262,843754240502
649.275,439.225,843754270660
649.632,439.386,843754300914
649.924,439.295,843754331126
650.139,439.002,843754361315
650.526,438.677,843754391473
651.007,438.363,843754421727
651.343,438.125,843754451902
651.8,438.332,843754482156
652.05,438.471,843754512383
651.912,438.633,843754542609
651.903,438.69,843754572767
652.338,438.932,843754603021
678.182,438.88,843754633169
729.418,438.922,843754663336
774.716,439.032,843754693599
808.0,439.019,843754723756
831.08,437.803,843754754010
845.517,436.843,843754784282
853.65,435.374,843754814440
857.66,435.694,843754844694
859.574,434.806,843754874925
860.319,433.119,843754905101
844.149,412.575,843754935258
811.57,369.391,843754965407
781.566,325.228,843754995642
760.713,293.434,843755025869
750.998,275.254,843755056025
746.215,269.005,843755086252
726.02,236.42,843755116281
695.885,186.126,843755146540
678.46,156.074,843755176683
669.572,143.823,843755206758
665.682,137.189,843755236998
662.541,134.982,843755267160
662.314,134.523,843755297497
661.299,134.07,843755327834
660.354,134.966,843755357898
659.739,134.969,843755388061
659.422,135.876,843755418310
658.954,136.26,843755448482
658.47,136.042,843755478731
658.018,135.941,843755509059
657.6,135.913,843755539115
657.357,135.303,843755569276
657.426,134.466,843755599526
658.449,134.892,843755629688
663.121,141.097,843755659937
673.447,156.915,843755690302
684.377,174.513,843755720358
695.95,187.978,843755750474
704.588,197.131,843755780733
709.92,203.479,843755811079
712.314,206.076,843755841135
713.425,207.778,843755871210
716.617,208.796,843755901344
719.529,208.264,843755931681
721.526,207.593,843755962018
723.515,207.802,843755992276
725.117,207.583,843756022438
726.288,206.963,843756052688
727.654,206.528,843756082849
728.05,222.523,843756113196
726.429,256.34,843756143505
725.709,290.508,843756173648
724.765,314.154,843756203889
722.418,327.804,843756233945
722.401,336.387,843756264318
724.052,340.003,843756294384
701.996,360.773,843756324730
676.083,384.588,843756355058
658.667,402.792,843756385279
647.293,413.256,843756415336
639.973,419.813,843756445645
634.286,423.791,843756475890
631.938,424.979,843756505945
630.493,424.825,843756536300
629.781,424.978,843756566468
629.708,425.627,843756596712
629.853,425.587,843756626869
630.553,420.469,843756657105
631.907,413.197,843756687253
634.525,401.563,843756717420
637.829,388.844,843756747684
642.073,379.32,843756777831
644.555,372.905,843756807989
645.257,366.483,843756838243
630.905,378.781,843756868497
600.037,415.585,843756898751
556.158,475.17,843756928977
523.687,521.088,843756959194
503.878,549.545,843756989384
495.09,565.744,843757019481
491.721,573.501,843757049781
487.017,585.627,843757079990
486.632,601.477,843757110188
486.746,613.585,843757140396
487.189,622.447,843757170503
486.805,626.539,843757200831
487.102,628.584,843757231057
487.053,630.123,843757261265
485.521,631.65,843757291482
485.131,631.868,843757321631
484.694,632.813,843757351793
485.069,633.153,843757382097
485.043,634.151,843757412314
484.644,635.367,843757442522
484.018,634.656,843757472730
482.995,633.722,843757502888
481.901,633.348,843757533142
481.011,633.733,843757563345
480.116,633.68,843757593544
479.117,633.497,843757623752
478.879,632.97,843757653969
478.776,632.775,843757684195
478.13,632.478,843757714413
477.64,632.266,843757744598
477.615,631.898,843757774843
477.534,631.84,843757805064
477.426,631.814,843757835272
477.462,631.904,843757865480
477.55,632.016,843757895697
477.702,631.846,843757925924
478.584,632.696,843757956113
501.555,649.937,843757986321
542.676,686.827,843758016489
578.911,719.543,843758046733
604.205,741.594,843758076881
619.509,755.518,843758107135
632.347,763.86,843758137293
636.665,769.064,843758167556
639.09,772.157,843758197787
639.818,784.191,843758227945
641.547,798.178,843758258208
641.318,810.436,843758288402
641.176,819.696,843758318550
642.668,823.711,843758348795
640.493,827.169,843758379007
639.569,830.465,843758409224
638.982,832.5,843758439432
639.688,833.294,843758469590
639.302,833.948,843758499853
637.895,834.32,843758530056
636.957,835.585,843758560255
636.103,836.802,843758590454
635.533,837.295,843758620662
635.114,838.843,843758650811
638.842,839.974,843758681092
648.884,838.464,843758711249
662.397,837.677,843758741407
675.266,835.754,843758771661
685.21,833.754,843758801924
693.184,830.133,843758832081
699.273,827.016,843758862239
703.688,825.454,843758892493
708.796,823.197,843758922558
712.638,820.02,843758952904
716.492,817.107,843758983168
719.273,814.471,843759013315
720.59,813.258,843759043569
722.072,812.064,843759073727
723.319,811.489,843759103990
724.08,810.644,843759134235
724.767,810.04,843759164393
725.034,810.332,843759194646
725.539,810.142,843759224803
725.748,810.074,843759255057
726.019,810.501,843759285284
726.21,810.818,843759315460
726.78,811.513,843759345705
727.628,812.744,843759375862
728.534,813.371,843759406020
728.978,813.891,843759436273
728.961,814.723,843759466527
729.543,815.651,843759496684
729.946,816.269,843759526938
730.327,816.613,843759557096
730.588,817.247,843759587350
731.002,817.843,843759617508
731.544,818.124,843759647762
731.755,818.943,843759677997
731.835,819.478,843759708205
731.824,819.981,843759738363
731.587,820.599,843759768617
731.278,820.848,843759798774
730.969,821.592,843759829028
730.974,821.427,843759859185
731.022,820.252,843759889342
731.275,819.183,843759919596
731.806,818.331,843759949832
732.325,818.114,843759980059
732.897,818.5,843760010248
733.134,818.967,843760040415
733.141,819.57,843760070669
733.804,819.557,843760100900
734.286,819.275,843760131117
734.322,819.183,843760161266
734.504,818.937,843760191566
734.797,818.998,843760221677
734.75,818.618,843760251844
734.789,818.313,843760282134
734.953,818.122,843760312324
735.305,817.928,843760342546
735.813,817.558,843760372703
736.206,816.876,843760402860
736.635,816.309,843760433027
740.754,809.752,843760463263
748.488,789.385,843760493517
753.354,769.654,843760523670
756.478,759.521,843760553983
757.672,754.753,843760584200
758.315,749.168,843760614408
758.629,745.3,843760644566
760.666,742.498,843760674820
762.244,739.886,843760705041
763.513,737.186,843760735249
763.194,731.17,843760765457
762.994,723.455,843760795656
762.449,716.678,843760825864
762.242,709.839,843760856072
761.888,706.045,843760886262
761.455,703.676,843760916488
761.149,702.468,843760946687
761.888,702.697,843760976877
762.823,702.795,843761007112
763.014,702.682,843761037320
762.646,703.066,843761067528
762.377,703.515,843761097746
762.079,703.591,843761127944
762.186,704.017,843761158143
762.292,704.193,843761188360
762.59,704.227,843761218568
763.144,703.889,843761248776
763.348,713.82,843761278833
764.589,730.39,843761308888
766.266,755.085,843761339050
765.645,774.12,843761369397
765.855,790.156,843761399646
767.088,799.314,843761429904
766.098,811.127,843761460186
766.347,821.148,843761490440
765.116,827.336,843761520648
765.049,830.67,843761550893
764.675,833.872,843761581064
764.076,836.85,843761611272
763.378,838.442,843761641439
764.104,837.939,843761671684
766.088,836.527,843761701896
761.25,796.335,843761732003
751.774,662.873,843761762294
746.912,554.552,843761792470
747.463,505.956,843761822627
746.819,492.949,843761852831
743.602,486.899,843761883039
741.148,483.801,843761913302
736.214,480.161,843761943556
725.248,456.843,843761973713
713.252,434.458,843762003958
705.808,420.082,843762034184
700.75,413.302,843762064392
698.412,410.494,843762094550
696.711,406.754,843762124707
695.458,403.583,843762154961
695.225,402.237,843762185215
695.83,401.918,843762215382
