x,y,time
881.679,292.392,844416911709
883.496,291.203,844416941609
884.738,290.232,844416972112
885.447,289.352,844417002314
885.544,288.224,844417032320
886.979,286.952,844417062726
887.048,286.544,844417092722
888.519,286.13,844417123128
887.87,285.023,844417153124
864.886,284.992,844417183627
817.292,284.306,844417213536
765.647,285.115,844417243942
730.335,284.376,844417273948
692.402,304.605,844417394572
697.67,329.699,844417424936
699.131,325.624,844417455301
698.795,317.296,844417485628
697.256,309.981,844417515565
706.011,303.966,844417546068
733.49,298.031,844417575968
771.968,292.696,844417606470
810.616,286.771,844417636467
841.641,282.038,844417666872
861.73,278.621,844417696877
873.366,276.581,844417727284
880.101,274.377,844417757289
885.354,273.923,844417787695
890.938,273.683,844417817604
895.585,272.344,844417848106
898.693,271.259,844417878112
901.925,271.722,844417908614
903.096,272.554,844417938524
903.81,274.025,844417969026
904.228,273.801,844417998934
904.54,273.438,844418029359
904.733,272.484,844418059365
904.527,272.123,844418089770
903.84,271.846,844418119776
903.848,273.05,844418150182
904.205,274.516,844418180454
904.876,275.984,844418210612
905.579,277.094,844418240866
905.985,278.162,844418271023
905.654,279.37,844418301258
906.38,280.142,844418331531
906.446,281.948,844418361689
906.133,283.711,844418391845
906.769,283.811,844418422099
907.535,284.419,844418452353
907.999,284.55,844418482511
909.037,284.429,844418512765
910.055,284.091,844418542923
910.497,284.465,844418573177
911.336,285.131,844418603334
900.506,289.76,844418633588
830.647,326.439,844418663593
739.766,374.332,844418693981
676.551,406.578,844418724156
641.672,424.596,844418754410
624.697,434.866,844418784568
612.841,440.546,844418814822
607.263,443.768,844418844980
588.065,448.648,844418875216
573.805,452.048,844418905470
568.697,455.367,844418935626
563.344,458.616,844418965899
559.719,461.358,844418996057
556.713,461.196,844419026044
554.938,461.236,844419056449
553.774,461.341,844419086445
553.596,461.39,844419116948
553.446,461.231,844419146848
553.208,460.948,844419177350
553.003,460.904,844419207260
553.0,460.778,844419237762
552.931,460.824,844419267768
553.842,461.46,844419298173
555.033,462.423,844419328082
555.901,463.883,844419358585
556.817,464.956,844419388493
579.604,425.081,844419418995
645.892,278.292,844419448905
700.221,161.786,844419478901
728.707,107.759,844419508811
737.342,78.7167,844419539313
740.314,71.9847,844419569212
740.994,68.3389,844419599715
739.899,67.9339,844419629633
739.312,68.2375,844419660136
740.182,66.0898,844419690035
744.109,64.5747,844419720519
742.548,63.7447,844419750437
741.741,63.5888,844419780940
741.159,62.8056,844419810840
740.127,62.0053,844419841245
739.077,61.259,844419871251
741.683,64.9342,844419901657
744.121,70.1049,844419931663
748.434,76.811,844419962165
752.869,85.8033,844419992552
757.811,95.9845,844420023054
762.78,102.187,844420053051
766.073,108.093,844420083475
767.647,112.335,844420113375
767.894,116.047,844420143878
769.298,117.415,844420173777
770.997,118.233,844420204280
779.6,122.723,844420234180
788.435,130.272,844420264185
795.698,136.103,844420294173
801.598,140.781,844420324578
807.552,145.032,844420355080
810.802,147.139,844420385077
813.771,148.75,844420415483
816.121,148.895,844420445383
818.225,149.653,844420475885
816.26,150.344,844420505882
815.221,151.306,844420536305
814.157,152.352,844420566215
813.27,154.492,844420596717
811.672,156.205,844420626625
809.983,157.388,844420657032
808.423,158.105,844420687037
807.794,158.572,844420717540
806.08,155.933,844420747449
802.242,151.894,844420777348
796.268,145.944,844420807851
789.749,138.907,844420838239
783.531,132.894,844420868235
779.145,128.803,844420898756
775.722,125.467,844420928655
772.434,123.532,844420959061
769.989,122.04,844420989058
786.463,126.601,844421019560
833.037,147.885,844421050062
900.283,179.472,844421080059
957.364,206.924,844421110465
992.662,225.167,844421140461
1015.05,236.251,844421170867
1027.19,244.433,844421200863
1033.99,250.181,844421231269
1036.26,253.37,844421261275
1036.92,254.854,844421291680
1037.52,256.271,844421321589
1037.36,258.467,844421352092
1022.22,267.558,844421382097
989.796,283.419,844421412503
956.981,299.269,844421442941
931.719,312.812,844421472868
915.637,321.815,844421503371
905.39,328.058,844421533271
896.525,332.487,844421563773
889.805,336.176,844421593673
886.43,338.706,844421624175
883.116,340.162,844421654181
806.065,428.797,844421744989
819.51,452.979,844421775391
810.72,497.756,844421805433
804.111,516.966,844421835705
798.034,530.054,844421865959
792.187,509.266,844421986593
779.434,519.975,844422016920
781.945,509.347,844422047193
782.513,500.881,844422077180
783.311,487.142,844422107586
783.39,473.401,844422137486
808.72,468.743,844422167989
833.286,465.822,844422198252
852.62,463.972,844422228409
869.806,461.894,844422258663
882.52,459.567,844422288820
891.4,457.345,844422318977
897.212,456.723,844422349231
901.213,456.289,844422379389
901.003,455.726,844422409547
878.195,454.61,844422439801
834.961,453.371,844422469958
782.674,452.549,844422500212
737.664,452.109,844422530364
703.784,451.72,844422560614
679.956,450.491,844422590780
664.441,451.38,844422621034
653.621,453.063,844422651091
652.299,423.999,844422681437
655.202,387.447,844422711604
657.095,361.913,844422741858
661.205,343.933,844422772015
664.998,332.567,844422802173
666.654,326.809,844422832427
667.451,322.723,844422862681
667.127,319.514,844422892837
667.569,318.147,844422923091
671.577,317.669,844422953249
673.706,317.296,844422983503
675.557,318.659,844423013661
676.554,319.28,844423043915
677.486,319.693,844423074169
678.224,320.422,844423104326
678.348,320.779,844423134580
678.57,320.941,844423164737
678.81,321.096,844423194894
679.132,321.379,844423225148
679.279,321.675,844423255306
679.112,321.903,844423285560
679.324,322.117,844423315814
679.509,322.364,844423345972
679.327,322.593,844423376129
682.991,323.357,844423406383
687.935,323.883,844423436637
693.059,323.702,844423466794
697.823,323.15,844423497048
702.083,324.389,844423527224
706.373,326.769,844423557478
711.02,328.723,844423587635
714.64,331.059,844423617890
716.909,332.567,844423648125
719.214,333.206,844423678283
721.444,334.023,844423708537
722.333,334.639,844423738694
722.648,335.34,844423768852
722.72,335.87,844423799106
723.492,332.727,844423829262
724.251,329.047,844423859535
725.417,324.576,844423889789
727.04,319.907,844423919946
728.599,315.31,844423950200
731.017,311.099,844423980358
748.834,306.093,844424010515
768.278,302.52,844424040769
784.46,299.206,844424070909
797.261,295.995,844424101162
807.229,292.832,844424131417
814.81,291.471,844424161573
820.656,289.733,844424191827
824.619,289.119,844424221985
827.778,289.207,844424252239
830.583,288.535,844424282397
832.455,288.261,844424312651
833.54,288.373,844424342808
834.907,287.998,844424373062
835.657,287.616,844424403220
845.857,287.924,844424433474
866.233,288.96,844424463630
886.903,289.123,844424493903
904.245,290.422,844424524157
918.159,292.341,844424554315
928.572,293.365,844424584472
936.161,292.987,844424614726
941.862,293.484,844424644980
945.603,293.488,844424675137
949.9,293.286,844424705391
949.568,302.192,844424735549
944.384,322.682,844424765803
938.648,346.721,844424795960
932.986,369.234,844424826214
927.642,387.72,844424856468
925.331,399.51,844424886625
923.559,407.459,844424916880
921.365,412.029,844424947037
919.074,414.473,844424977291
917.185,416.402,844425007448
917.575,416.984,844425037702
917.835,418.061,844425067860
923.056,412.743,844425098114
925.799,406.717,844425128271
931.081,396.183,844425158525
937.106,384.676,844425188683
942.186,375.627,844425218937
947.246,368.095,844425249094
950.77,361.075,844425279251
952.093,357.312,844425309505
955.465,343.56,844425339759
956.746,327.427,844425369917
959.084,311.804,844425400074
959.273,299.645,844425430328
958.173,292.682,844425460582
957.919,286.923,844425490740
957.763,281.856,844425520897
958.913,277.709,844425551151
960.878,275.389,844425581405
961.472,274.607,844425611562
960.761,274.528,844425641816
960.016,274.587,844425671974
960.137,274.165,844425702228
960.374,273.622,844425732385
960.288,273.316,844425762639
960.069,272.935,844425792893
959.868,272.931,844425823051
959.883,272.563,844425853305
959.862,272.513,844425883462
959.953,272.342,844425913716
960.209,272.517,844425943873
960.207,272.711,844425974127
960.082,273.016,844426004285
1007.32,562.765,844426094596
1045.98,462.347,844426124905
1013.54,528.132,844426154920
1007.19,508.046,844426185266
992.946,462.132,844426215649
975.826,414.367,844426245898
963.615,379.031,844426276147
955.961,358.3,844426306438
950.455,346.653,844426336596
946.475,340.592,844426366832
923.639,333.539,844426396988
885.221,329.478,844426427146
857.11,324.891,844426457419
839.248,321.055,844426487672
830.305,318.898,844426517927
825.324,316.824,844426548084
816.452,335.085,844426578223
807.273,353.766,844426608477
799.607,370.975,844426638635
792.471,386.374,844426668889
787.517,398.651,844426699045
783.155,409.167,844426729299
780.835,417.535,844426759572
779.661,422.896,844426789729
778.857,426.055,844426819984
779.215,427.467,844426850123
779.599,428.154,844426880377
780.251,428.949,844426910534
780.331,429.27,844426940788
779.696,429.751,844426970946
779.076,430.201,844427001200
779.32,430.498,844427031454
779.477,430.766,844427061610
779.435,430.771,844427091768
779.613,430.541,844427122022
748.531,453.23,844427152276
692.892,504.049,844427182530
646.129,543.663,844427212688
615.421,570.024,844427242942
599.437,584.541,844427273099
592.595,591.523,844427303353
588.423,596.618,844427333510
585.364,600.874,844427363765
584.407,602.925,844427394019
584.703,602.293,844427424175
586.16,586.011,844427454333
588.213,566.262,844427484587
590.542,541.05,844427514841
592.631,516.823,844427544999
594.426,496.908,844427575156
597.409,482.886,844427605313
585.465,451.11,844427635568
