x,y,time
893.016,741.214,844068972395
898.966,747.371,844069002645
904.225,750.531,844069032798
906.257,751.731,844069063135
899.337,752.583,844069093402
869.215,751.928,844069123564
836.094,750.358,844069153699
801.8,749.148,844069183921
771.964,749.047,844069214073
749.028,749.214,844069244313
733.47,749.704,844069274466
719.991,750.816,844069304707
702.666,743.876,844069334859
690.177,737.411,844069365109
679.397,732.495,844069395271
671.719,729.162,844069425529
667.968,727.124,844069455567
665.645,725.692,844069485904
662.473,724.538,844069516075
661.115,723.758,844069546403
660.367,723.41,844069576458
659.557,722.474,844069606795
657.264,718.696,844069636852
655.375,714.653,844069667198
653.664,711.289,844069697254
650.917,708.176,844069727591
648.284,705.739,844069757647
646.363,703.959,844069787993
666.108,705.651,844069818049
714.551,711.955,844069848298
771.938,719.086,844069878663
816.138,725.549,844069908894
847.799,730.656,844069939047
867.967,734.041,844069969200
880.147,736.834,844069999440
888.664,737.65,844070029689
893.457,739.731,844070059851
896.791,740.032,844070090188
899.76,740.385,844070120226
901.934,740.974,844070150572
902.569,741.845,844070180646
902.829,741.693,844070210918
903.779,742.429,844070241071
907.008,738.788,844070271330
910.261,734.299,844070301483
913.926,730.072,844070331838
916.839,725.397,844070361876
920.227,721.567,844070392223
929.683,699.146,844070422471
934.654,614.305,844070452528
935.762,537.044,844070482681
936.086,490.162,844070513027
936.876,466.469,844070543082
935.66,456.399,844070573428
935.377,453.02,844070603697
935.63,450.14,844070633840
936.072,446.886,844070664099
934.928,447.091,844070694252
935.942,445.965,844070724510
935.995,445.694,844070754663
936.31,445.57,844070784825
905.743,441.02,844070815074
863.834,434.751,844070845227
828.212,428.498,844070875467
802.306,423.579,844070905496
783.052,422.038,844070935851
770.336,419.971,844070966197
762.947,418.227,844070996254
770.82,414.351,844071026618
778.056,412.57,844071056683
782.454,410.881,844071087020
785.514,409.54,844071117163
787.95,407.745,844071147413
790.588,406.694,844071177469
792.458,405.777,844071207815
794.344,405.016,844071237890
796.098,404.231,844071268236
797.558,403.41,844071298274
795.376,402.969,844071328620
785.378,403.365,844071358694
770.703,403.817,844071389031
754.201,404.298,844071419069
738.036,404.969,844071449415
725.042,404.829,844071479470
714.654,406.444,844071509817
706.856,407.557,844071539969
699.712,407.359,844071570228
694.309,407.854,844071600381
690.321,408.403,844071630631
687.109,409.174,844071660811
683.917,409.925,844071691042
681.07,410.267,844071721406
686.528,406.511,844071751481
691.998,402.927,844071781615
697.668,399.226,844071811864
704.276,394.731,844071842017
710.983,390.759,844071872285
717.812,386.299,844071902631
723.108,382.552,844071932697
726.546,380.762,844071963034
729.978,379.489,844071993090
732.538,378.59,844072023445
734.342,377.799,844072053501
736.224,377.528,844072083838
737.734,376.936,844072113973
738.358,375.949,844072144240
742.913,356.851,844072174392
749.191,323.428,844072204615
755.666,296.009,844072234671
759.473,277.125,844072265017
761.681,265.122,844072295257
763.188,256.918,844072325419
763.747,251.225,844072355590
755.353,226.016,844072385831
741.424,195.44,844072416186
731.248,173.929,844072446242
724.821,160.533,844072476578
719.973,152.251,844072506644
716.655,147.152,844072536999
703.785,131.451,844072567047
690.009,118.601,844072597356
680.684,110.495,844072627500
674.306,103.637,844072657748
669.642,99.8483,844072687873
666.615,97.2154,844072718133
664.302,95.2938,844072748285
658.437,95.2424,844072778507
644.691,101.861,844072808650
632.022,108.541,844072838900
620.13,114.88,844072869044
609.875,121.041,844072899380
662.306,179.506,844072929437
754.413,296.985,844072959783
816,379.384,844072990110
845.916,417.149,844073020166
859.322,435.767,844073050494
867.32,444.5,844073080541
870.724,449.962,844073110887
846.813,490.84,844073141136
818.072,533.89,844073171289
799.574,555.856,844073201635
788.823,569.498,844073231691
783.79,577.143,844073261835
780.015,580.915,844073292085
778.555,586.117,844073322247
777.759,589.241,844073352514
777.054,591.377,844073382860
771.623,591.076,844073412935
766.877,591.22,844073443069
763.213,591.29,844073473309
760.661,591.414,844073503655
758.847,591.642,844073533712
757.214,591.839,844073564058
754.649,587.475,844073594114
751.549,581.198,844073624478
748.385,573.37,844073654534
745.859,565.549,844073684880
743.97,558.991,844073714955
741.921,553.29,844073745301
740.58,547.897,844073775550
738.936,543.55,844073805694
737.849,539.348,844073835962
737.627,536.106,844073866115
737.421,534.072,844073896451
737.224,532.315,844073926526
738.299,528.069,844073956794
740.322,509.221,844073986919
742.64,487.895,844074017090
744.575,469.676,844074047331
745.891,455.469,844074077386
747.399,445.379,844074107751
747.458,438.356,844074137816
748.023,433.289,844074168153
748.525,428.574,844074198508
749.316,425.857,844074228565
751.058,424.915,844074258939
773.017,423.671,844074289082
797.043,421.802,844074319322
825.958,421.643,844074349493
870.344,426.378,844074379752
906.903,432.543,844074409798
933.341,435.832,844074440144
950.811,438.455,844074470182
963.072,441.072,844074500519
971.244,441.814,844074530787
976.837,441.928,844074560940
980.751,441.466,844074590987
985.013,442.108,844074621351
986.982,443.102,844074651610
988.987,443.805,844074681790
988.963,444.133,844074712155
987.578,448.152,844074742220
985.625,452.858,844074772488
983.992,456.246,844074802632
982.579,460.115,844074832881
980.389,463.195,844074863043
978.24,465.518,844074893362
977.086,467.636,844074923436
976.358,470.701,844074953772
974.869,472.703,844074983898
974.249,474.857,844075014166
973.087,476.386,844075044222
971.87,478.636,844075074577
970.914,480.289,844075104729
970.369,481.68,844075134961
969.895,482.544,844075165298
969.963,482.821,844075195460
967.661,484.551,844075225516
963.55,488.311,844075255844
959.609,492.666,844075286171
955.981,495.405,844075316209
954.313,497.649,844075346573
952.249,499.356,844075376671
951.107,500.594,844075406920
948.224,502.107,844075437073
947.086,503.399,844075467392
946.143,504.728,844075497456
944.776,505.094,844075527784
944.326,505.536,844075558148
943.531,506.6,844075588187
942.088,505.18,844075618496
940.558,503.719,844075648649
939.722,502.388,844075678696
938.575,500.921,844075709005
937.372,499.004,844075739342
936.289,498.508,844075769440
935.023,497.154,844075799716
933.616,490.951,844075829763
931.848,481.13,844075860100
929.917,472.25,844075890253
929.506,464.511,844075920493
929.167,459.628,844075950549
928.546,455.405,844075980914
927.484,452.017,844076011020
927.876,449.709,844076041394
930.888,442.518,844076071469
934.186,435.434,844076101797
937.14,429.501,844076131852
939.455,425.041,844076162189
940.573,421.928,844076192342
941.382,420.068,844076222592
939.006,419.04,844076252684
896.051,433.071,844076283021
822.364,457.772,844076313137
754.783,482.228,844076343483
709.435,499.737,844076373549
682.82,509.712,844076403885
666.799,515.475,844076434241
656.994,517.68,844076464320
642.935,523.082,844076494395
630.021,530.185,844076524644
622.19,536.217,844076554916
617.496,541.011,844076585069
614.353,545.732,844076615397
611.787,547.726,844076645513
609.746,550.757,844076675707
608.379,551.614,844076705906
607.468,552.064,844076736197
606.699,551.425,844076766262
605.908,550.984,844076796562
605.743,551.302,844076826705
605.761,552.161,844076857005
605.463,552.238,844076887089
605.156,553.134,844076917362
604.886,553.003,844076947418
604.729,552.887,844076977727
610.972,550.128,844077007843
630.053,542.317,844077038171
652.952,533.179,844077068236
673.858,524.547,844077098564
691.13,518.819,844077128620
703.33,515.162,844077158920
708.934,559.705,844077189224
714.614,622.732,844077219377
718.422,677.872,844077249434
720.407,712.91,844077279780
720.622,732.457,844077310029
719.215,744.828,844077340127
719.842,752.332,844077370491
719.246,755.771,844077400589
719.179,760.278,844077430838
756.23,726.244,844077461009
827.862,666.604,844077491259
898.865,607.547,844077521421
942.412,571.823,844077551669
968.835,553.527,844077581960
983.08,542.07,844077612035
990.478,536.41,844077642170
998.804,552.971,844077672525
1004.97,565.038,844077702729
1009.27,572.99,844077732928
1011.8,578.633,844077763176
1014.03,582.798,844077793329
1015.36,585.474,844077823579
1015.79,589.073,844077853676
1016.61,590.532,844077884022
1017.45,591.993,844077914078
1017.82,594.253,844077944424
993.525,649.32,844077974770
956.66,729.483,844078004827
935.078,782.713,844078034878
920.736,815.379,844078065270
914.685,829.519,844078095520
910.224,840.167,844078125673
908.159,843.731,844078155876
906.433,847.514,844078186029
904.461,848.809,844078216131
905.039,851.244,844078246477
885.657,858.483,844078276726
859.838,866.235,844078306833
839.266,872.102,844078336935
820.326,876.1,844078367235
717.072,832.461,844078397388
605.235,763.914,844078427638
537.801,687.848,844078457818
502.843,647.138,844078488118
487.023,624.076,844078518367
480.881,612.891,844078548470
476.922,609.107,844078578843
460.096,590.112,844078608899
448.871,568.15,844078639199
443.352,556.592,844078669283
439.121,548.46,844078699666
437.453,543.047,844078729732
437.067,540.267,844078760096
436.484,538.508,844078790142
436.29,535.693,844078820498
436.513,533.348,844078850564
436.784,531.775,844078880919
437.417,523.599,844078911081
437.076,513.266,844078941329
437.291,504.711,844078971377
437.348,496.35,844079001474
450.611,491.164,844079031839
495.057,485.976,844079062079
542.963,480.62,844079092223
581.954,478.038,844079122481
607.752,476.623,844079152652
625.163,476.663,844079182911
627.616,478.092,844079213064
627.937,479.364,844079243401
627.128,480.605,844079273641
627.058,481.42,844079303784
626.94,482.492,844079334025
626.581,482.794,844079364168
626.186,483.326,844079394418
626.057,484.004,844079424562
625.871,484.415,844079454801
625.616,485.062,844079484945
627.996,486.08,844079515185
631.556,487.775,844079545338
635.824,489.769,844079575587
639.78,492.356,844079605731
643.519,494.187,844079635925
646.354,495.332,844079666028
648.828,495.835,844079696392
650.315,497.536,844079726536
651.805,498.694,844079756785
654.108,494.585,844079786901
657.74,483.173,844079817265
662.874,467.006,844079847358
666.615,451.969,844079877561
670.05,437.053,844079907907
672.73,426.541,844079937964
675.356,419.067,844079968108
677.636,414.171,844079998357
672.703,414.244,844080028703
668.465,415.427,844080058856
664.941,415.832,844080089096
662.255,416.421,844080119249
660.343,417.135,844080149498
659.216,416.878,844080179651
657.997,416.852,844080209900
657.248,417.505,844080240053
656.537,417.637,844080270284
655.693,418.107,844080300446
655.174,418.345,844080330696
654.625,418.869,844080360849
661.966,450.028,844080391098
680.301,524.382,844080421250
694.675,587.354,844080451482
701.996,624.088,844080481653
707.04,643.537,844080511999
710.489,654.52,844080542054
712.985,660.541,844080572400
714.12,663.346,844080602448
714.611,666.775,844080632734
722.472,677.655,844080662878
727.428,690.641,844080693224
732.088,700.519,844080723473
735.275,706.678,844080753617
737.338,710.385,844080783866
739.039,711.535,844080814010
739.114,714.318,844080844356
739.527,716.892,844080874411
740.831,718.438,844080904661
741.464,718.587,844080934805
740.533,714.107,844080965073
740.155,711.665,844080995207
739.403,706.938,844081025456
738.926,700.819,844081055609
738.566,694.376,844081085859
737.219,688.676,844081116012
735.74,683.642,844081146261
734.671,679.39,844081176597
734.025,676.035,844081206654
732.607,673.3,844081236816
731.165,670.486,844081267153
733.499,661.342,844081297402
736.461,651.277,844081327467
739.069,643.244,844081357515
741.934,637.333,844081387861
744.195,632.594,844081418207
746.122,628.633,844081448360
746.994,625.337,844081478617
747.61,622.054,844081508780
754.291,621.696,844081539029
761.722,621.375,844081569127
766.745,621.382,844081599491
771.365,620.836,844081629557
775.127,620.124,844081659921
778.314,620.427,844081690189
780.72,619.81,844081720286
782.623,619.56,844081750448
784.534,620.297,844081780698
788.014,621.028,844081810842
790.966,621.491,844081841179
793.349,622.095,844081871427
795.542,622.572,844081901580
797.762,623.106,844081931821
799.346,623.482,844081961964
801.121,623.72,844081992214
802.516,624.465,844082022358
803.29,625.425,844082052597
803.857,626.129,844082082750
804.283,626.572,844082112991
805.151,627.312,844082143144
806.262,627.788,844082173383
807.285,628.646,844082203720
808.234,629.518,844082233777
808.212,629.781,844082263929
808.517,629.881,844082294179
808.843,630.284,844082324323
808.623,630.627,844082354571
808.909,631.231,844082384724
808.935,631.874,844082415034
808.906,632.246,844082445090
808.866,632.445,844082475436
809.154,632.644,844082505685
809.271,632.754,844082535819
809.443,632.827,844082566078
809.992,632.798,844082596249
810.394,632.829,844082626586
810.815,632.537,844082656643
811.165,632.196,844082686892
811.508,631.783,844082717045
811.885,631.542,844082747390
811.933,631.246,844082777447
811.854,631.212,844082807793
811.927,631.219,844082838051
812.022,631.198,844082868204
812.105,631.195,844082898435
812.224,631.245,844082928588
812.351,631.199,844082958838
812.604,631.198,844082988991
812.667,631.409,844083019239
812.674,631.488,844083049401
812.53,631.542,844083079729
812.4,631.784,844083109786
812.518,631.415,844083140053
812.859,631.147,844083170187
813.251,630.748,844083200437
813.493,630.272,844083230590
813.507,630.148,844083260927
813.557,630.007,844083290992
814.185,633.423,844083321357
807.435,659.43,844083472240
807.937,658.835,844083502623
807.905,656.101,844083532758
807.856,652.912,844083563006
807.892,648.794,844083593063
808.02,643.37,844083623409
808.524,637.516,844083653562
808.974,636.499,844083683812
808.954,636.474,844083713867
809.108,636.315,844083744241
809.079,636.327,844083774334
809.123,636.072,844083804680
809.205,636.52,844083834842
809.417,636.838,844083865100
809.347,636.743,844083895350
809.389,637.118,844083925494
809.423,637.263,844083955646
809.356,637.579,844083985896
809.384,637.931,844084016224
808.751,638.806,844084046298
803.867,646.492,844084076634
797.192,660.425,844084106787
790.187,676.66,844084137028
784.512,690.837,844084167074
778.889,701.02,844084197411
775.061,708.146,844084227468
772.444,712.791,844084257805
770.799,716.823,844084287861
769.974,720.088,844084318189
768.972,721.583,844084348253
767.522,721.946,844084378599
767.503,723.034,844084408734
767.238,723.318,844084439002
767.047,723.482,844084469155
766.48,723.781,844084499404
778.293,713.922,844084529557
834.002,671.823,844084559847
895.436,625.925,844084590106
938.936,594.187,844084620163
965.492,574.337,844084650509
979.096,565.305,844084680546
986.383,557.987,844084710911
1000.55,555.617,844084740967
1012.48,555.151,844084771313
1018.89,554.484,844084801484
1023.33,553.802,844084831733
1025.9,553.608,844084862079
1026.82,553.773,844084892145
1029.6,539.9,844084922482
1032.19,524.702,844084952538
1033.72,512.526,844084982700
1034.34,502.969,844085012949
1035.53,495.484,844085043102
1037.28,489.735,844085073342
1038.9,486,844085103688
1040.17,484.719,844085133744
1040.76,483.258,844085164090
1041.22,481.763,844085194137
1041.6,481.936,844085224493
1041.59,489.4,844085254549
1039.71,507.885,844085284895
1038.75,532.37,844085314951
1037.2,555.425,844085345297
1036.81,572.589,844085375354
1035.69,583.842,844085405700
1034.58,590.182,844085436046
1033.28,594.818,844085466101
1033.67,599.844,844085496254
1033.86,597.225,844085526504
1035.04,594.135,844085556850
1036.15,592.438,844085586906
1036.48,591.566,844085617155
1036.9,591.09,844085647308
997.39,589.19,844085677654
819.526,593.907,844085707816
657.76,601.21,844085737854
567.333,604.326,844085768209
517.413,607.333,844085798256
493.075,609.332,844085828602
480.975,608.778,844085858658
475.279,609.969,844085889041
473.18,611.188,844085919088
464.084,605.601,844085949346
458.117,598.466,844085979490
453.878,593.196,844086009836
451.093,590.049,844086039911
449.735,588.191,844086070266
447.991,585.95,844086100612
447.239,584.016,844086130640
486.068,497.769,844086160830
571.602,323.753,844086191139
621.644,220.346,844086221371
639.741,175.608,844086251455
647.956,153.948,844086281828
652.273,146.361,844086311954
676.43,119.985,844086342193
695.263,103.335,844086372328
705.988,93.6266,844086402577
712.045,86.0198,844086432721
715.49,82.4628,844086462960
716.583,79.4956,844086493113
716.577,79.2185,844086523354
715.523,78.6126,844086553691
704.172,91.0567,844086583747
682.69,115.575,844086613845
653.171,151.816,844086644173
626.86,182.711,844086674445
610.326,204.927,844086704598
599.011,220.094,844086734737
569.944,233.599,844086764881
542.011,247.278,844086795131
524.495,258.231,844086825293
513.855,266.57,844086855436
506.806,271.636,844086885667
473.247,340.551,844086915907
445.052,422.497,844086946060
429.764,471.231,844086976406
421.187,498.019,844087006463
414.662,511.718,844087036827
414.73,520.425,844087066892
413.62,525.547,844087097229
412.733,528.485,844087127285
412.226,531.009,844087157631
413.687,531.882,844087187678
414.969,531.618,844087218060
415.483,531.887,844087248117
415.27,532.13,844087278390
415.734,532.196,844087308561
415.401,532.446,844087338810
415.629,530.191,844087368963
415.963,525.359,844087399212
417.038,512.706,844087429346
418.189,497.672,844087459596
419.91,484.976,844087489942
420.574,475.399,844087519998
420.087,467.725,844087550344
419.896,461.719,844087580410
420.538,458.126,844087610659
418.453,450.73,844087640812
418.175,442.903,844087671158
417.139,436.436,844087701214
415.691,431.413,844087731606
414.493,427.837,844087761617
413.854,424.892,844087791963
413.59,422.709,844087822125
438.765,425.329,844087852373
482.029,432.039,844087882623
525.74,438.188,844087912776
562.083,442.911,844087943122
587.561,448.659,844087973188
604.185,451.424,844088003534
615.863,452.967,844088033589
622.486,453.618,844088063935
627.358,453.512,844088093992
630.791,453.704,844088124338
647.566,464.36,844088154393
676.401,496.824,844088184739
700.678,530.822,844088214796
719.295,552.263,844088245142
731.582,569.138,844088275295
739.814,607.916,844088305545
744.99,656.439,844088335698
746.985,683.494,844088365946
750.648,700.77,844088396099
750.595,709.048,844088426358
752.263,714.373,844088456686
753.483,716.303,844088486760
754.946,719.193,844088516913
754.601,721.038,844088547162
747.236,721.826,844088577490
699.813,712.184,844088607574
638.901,696.517,844088637865
583.156,686.722,844088667893
541.329,678.953,844088698257
513.853,674.467,844088728410
495.957,671.637,844088758756
484.693,670.243,844088788822
481.349,669.596,844088819168
481.811,670.436,844088849223
481.65,670.798,844088879570
481.358,670.41,844088909626
481.443,670.596,844088939972
481.274,670.065,844088970020
481.125,669.543,844089000375
481.302,669.99,844089030430
481.817,670.921,844089060776
481.963,671.38,844089090824
481.884,671.673,844089121170
481.853,672.036,844089151418
481.919,672.603,844089181571
481.823,673.077,844089211821
481.62,673.327,844089241974
481.674,673.727,844089272030
481.193,672.696,844089302376
480.553,670.927,844089332722
479.676,668.862,844089362778
478.591,666.64,844089393124
477.504,664.54,844089423181
476.414,662.416,844089453527
475.314,660.763,844089483573
474.342,659.368,844089513919
473.328,658.856,844089543976
472.499,658.631,844089574368
471.814,658.441,844089604424
471.298,657.655,844089634770
471.016,657.059,844089665019
470.614,656.78,844089695172
470.363,656.607,844089725422
470.097,656.046,844089755565
469.826,655.804,844089785621
469.794,655.508,844089815967
469.809,655.279,844089846313
469.646,655.055,844089876369
469.501,655.131,844089906435
469.749,655.184,844089936781
470.691,655.405,844089967021
471.948,655.813,844089997174
473.285,656.124,844090027424
474.865,656.552,844090057576
476.212,657.101,844090087932
477.832,657.339,844090117987
479.105,657.607,844090148237
480.082,658.187,844090178390
481.13,658.746,844090208736
481.746,657.677,844090238986
481.601,656.032,844090269138
481.573,654.981,844090299194
481.665,653.837,844090329494
481.795,652.142,844090359551
482.186,650.141,844090389943
482.562,648.938,844090420191
483.065,647.756,844090450298
483.552,646.677,844090480548
484.075,646.033,844090510701
484.695,648.099,844090540950
485.14,650.067,844090571094
485.732,653.111,844090601352
486.23,656.46,844090631551
487.537,659.855,844090661801
488.839,663.147,844090691954
490.521,666.513,844090722202
491.162,669.502,844090752355
555.901,666.565,844090782701
677.993,665.921,844090812905
777.217,667.293,844090842980
838.951,670.001,844090873335
874.333,672.659,844090903400
891.627,673.15,844090933764
901.467,671.546,844090963821
930.986,668.513,844090994176
953.489,667.314,844091024080
967.846,667.219,844091054578
977.301,668.138,844091084473
982.329,666.921,844091115067
985.849,666.029,844091144866
982.82,666.66,844091175364
965.399,671.591,844091205720
944.63,677.726,844091235775
914.952,688.923,844091265919
886.95,699.959,844091296150
864.938,707.247,844091326321
847.397,713.094,844091356658
834.09,718.025,844091386705
825.435,721.959,844091416955
813.178,726.282,844091447107
797.743,734.533,844091477357
785.166,741.907,844091507501
773.25,746.881,844091537847
766.179,750.131,844091567902
762.38,744.991,844091598239
760.093,739.417,844091628489
758.794,735.546,844091658642
757.604,731.058,844091688881
752.597,744.244,844091839747
751.378,749.092,844091870378
750.627,743.541,844091900255
748.918,737.612,844091930522
748.06,732.311,844091960693
745.884,717.742,844091991040
739.145,624.798,844092021105
731.721,523.767,844092051373
729.772,466.549,844092081420
730.383,440.391,844092111766
729.09,427.434,844092141919
700.579,441.673,844092172178
681.714,454.774,844092202275
671.33,462.74,844092232621
663.545,467.411,844092262967
658.368,470.569,844092293023
653.621,471.505,844092323176
649.886,472.817,844092353426
647.611,472.387,844092383772
637.422,412.052,844092413828
624.358,323.18,844092444101
614.503,265.297,844092474174
609.403,232.579,844092504521
607.433,214.192,844092534577
605.349,203.725,844092564914
603.292,198.061,844092595067
602.081,196.823,844092625316
618.7,186.048,844092655468
633.703,179.261,844092685718
643.27,174.067,844092715871
650.131,171.287,844092746121
655.144,169.593,844092776283
658.157,167.708,844092806531
660.62,166.508,844092836703
662.181,164.609,844092866934
663.489,163.059,844092897096
664.425,162.318,844092927345
664.894,162.318,844092957479
665.412,162.189,844092987729
670.963,161.098,844093018075
677.844,160.688,844093048122
683.51,159.999,844093078487
688.56,159.29,844093108640
693.201,158.801,844093138870
697.428,158.619,844093169023
701.064,159.093,844093199291
704.03,155.386,844093229416
706.179,147.642,844093259683
708.024,140.437,844093289836
709.844,133.062,844093320077
711.283,126.839,844093350230
712.934,122.058,844093380479
714.335,118.956,844093410632
715.783,116.022,844093440881
716.52,113.275,844093471034
716.193,111.382,844093501274
716.455,110.102,844093531427
716.107,109.335,844093561658
716.176,108.254,844093592004
716.441,108.143,844093622060
746.129,153.309,844093652406
805.309,269.549,844093682559
848.096,356.443,844093712818
873.792,403.049,844093742971
883.58,424.048,844093773220
823.028,449.881,844093803372
660.52,538.821,844093833737
553.13,602.963,844093863816
501.057,633.516,844093894057
476.016,646.462,844093924209
466.032,649.5,844093954458
457.117,655.046,844093984611
454.592,660.392,844094014879
455.069,661.951,844094045032
460.066,666.235,844094075264
462.608,670.641,844094105416
466.247,673.428,844094135781
469.208,675.399,844094165836
471.642,676.95,844094196182
472.588,677.538,844094226432
473.217,677.892,844094256567
473.805,677.885,844094286825
474.386,677.809,844094316881
488.518,687.049,844094347052
548.821,735.495,844094377284
615.405,790.99,844094407648
661.904,825.192,844094437704
686.843,843.242,844094468050
698.281,854.261,844094498106
704.814,862.34,844094528452
710.745,866.497,844094558508
713.43,869.997,844094588854
713.758,870.73,844094618910
713.893,872.112,844094649257
717.254,870.861,844094679409
727.195,855.915,844094709659
737.262,839.299,844094739908
747.573,822.184,844094770061
757.149,807.53,844094800126
763.982,796.83,844094830463
766.989,790.665,844094860616
767.799,786.899,844094890865
766.088,769.698,844094921211
762.141,753.411,844094951268
759.765,739.973,844094981614
758.722,731.326,844095011670
756.177,726.245,844095042025
755.731,722.161,844095072081
755.491,718.431,844095102234
753.04,715.697,844095132484
750.82,714.319,844095162830
749.719,712.658,844095192885
747.528,706.188,844095223038
745.214,692.301,844095253366
743.114,680.108,844095283615
741.346,670.674,844095313672
739.437,662.805,844095344018
737.602,657.219,844095374083
737.153,653.527,844095404429
736.597,650.896,844095434775
736.268,649.348,844095464822
735.549,647.664,844095495168
735.28,645.579,844095525224
739.889,635.225,844095555377
752.198,610.767,844095585626
766.135,585.238,844095615991
775.963,564.593,844095646047
783.133,551.639,844095676393
788.907,544.384,844095706449
775.232,528.338,844095736795
753.558,510.12,844095766833
736.993,496.94,844095797179
723.547,489.084,844095827235
717.107,483.212,844095857581
701.987,478.14,844095887656
683.608,477.811,844095917993
671.198,477.728,844095948145
663.295,477.802,844095978395
657.582,477.478,844096008520
653.701,477.121,844096038778
652.136,477.621,844096068922
651.148,478.497,844096099172
650.138,479.374,844096129325
648.652,479.234,844096159573
647.288,480.045,844096189726
649.565,481.255,844096219985
651.298,482.272,844096250129
653.007,482.839,844096280397
655.287,483.596,844096310715
657.38,484.652,844096340868
658.806,486.643,844096371117
660.036,487.91,844096401288
662.595,489.013,844096431529
664.988,489.862,844096461681
666.276,490.892,844096491939
668.543,491.221,844096522083
671.177,491.306,844096552333
673.053,491.667,844096582486
675.471,492.129,844096612832
677.725,493.109,844096642879
680.233,493.483,844096673225
681.968,493.452,844096703281
698.819,492.391,844096733618
738.767,493.108,844096763674
782.168,493.687,844096794029
814.42,493.496,844096824278
837.183,491.483,844096854431
851.841,490.292,844096884681
853.861,491.823,844096914861
851.02,493.231,844096944909
849.849,493.114,844096975254
849.692,494.276,844097005503
849.7,495.331,844097035656
849.482,495.469,844097065906
849.229,495.529,844097096059
852.927,491.849,844097126308
858.656,486.767,844097156442
864.929,481.645,844097186710
869.467,477.679,844097216854
874.138,473.649,844097247085
878.099,470.283,844097277238
881.905,467.048,844097307584
885.129,464.503,844097337833
886.754,462.07,844097367986
888.233,460.239,844097398235
891.604,458.461,844097428406
895.816,455.974,844097458637
899.15,454.376,844097488703
902.031,452.583,844097519040
904.1,452.154,844097549220
905.352,450.989,844097579470
906.713,450.875,844097609641
908.112,450.174,844097639871
909.528,450.002,844097670043
910.218,450.03,844097700311
910.842,450.212,844097730464
911.549,450.533,844097760703
912.657,450.821,844097790874
913.531,451.285,844097821124
914.043,451.574,844097851268
914.22,451.796,844097881536
912.998,449.778,844097911698
911.524,448.577,844097941937
917.299,466.758,844097972003
1151.92,660.148,844098062756
1023.05,504.323,844098093277
989.534,402.532,844098123282
960.154,297.819,844098153531
946.603,246.489,844098183675
940.813,217.502,844098213722
934.399,205.249,844098244078
935.419,197.312,844098274309
936.066,193.877,844098304462
937.17,191.271,844098334517
935.797,187.799,844098364872
935.078,186.114,844098394929
935.709,185.943,844098425294
935.392,185.236,844098455533
935.366,186.409,844098485695
934.924,185.128,844098515954
935.025,184.914,844098546134
924.728,194.987,844098576357
862.719,264.29,844098606510
785.839,349.373,844098636791
735.911,402.353,844098666935
711.398,431.719,844098697174
697.631,449.276,844098727327
690.766,456.981,844098757636
699.984,446.82,844098787684
707.191,439.614,844098818030
711.638,435.716,844098848076
714.154,434.107,844098878326
715.073,433.004,844098908469
719.063,431.666,844098938816
732.823,430.925,844098968872
757.708,429.415,844098999121
